dia;hora_minuto;registrador;tipo_estimado;valor_clp
2026-07-21;18:03;590;INT16/UINT16_AMBIGUO;343
2026-07-21;18:03;595;INT16/UINT16_AMBIGUO;357
2026-07-21;18:03;599;INT16/UINT16_AMBIGUO;180
2026-07-21;18:03;601;UINT16/CONTADOR ou INT16_POSITIVO;66
2026-07-21;18:03;603;BYTE/ENUM/BITFIELD;4
2026-07-21;18:03;607;UINT16/CONTADOR ou INT16_POSITIVO;315
2026-07-21;18:03;608;UINT16/CONTADOR ou INT16_POSITIVO;43
2026-07-21;18:03;977;INT16/UINT16_AMBIGUO;343
2026-07-21;18:03;978;INT16/UINT16_AMBIGUO;526
2026-07-21;18:03;981;UINT16/CONTADOR ou INT16_POSITIVO;437
2026-07-21;18:03;996;UINT16/CONTADOR ou INT16_POSITIVO;114
2026-07-21;18:03;1008;INT16;608
2026-07-21;18:03;1010;INT16;640
2026-07-21;18:03;1016;INT16/UINT16_AMBIGUO;323
2026-07-21;18:03;1050;INT16/UINT16_AMBIGUO;1024
2026-07-21;18:03;1051;UINT16/CONTADOR ou INT16_POSITIVO;115
2026-07-21;18:04;314;UINT16/CONTADOR ou INT16_POSITIVO;130
2026-07-21;18:04;315;INT16/UINT16_AMBIGUO;52
2026-07-21;18:04;316;BYTE/ENUM/BITFIELD;26
2026-07-21;18:04;323;BYTE/ENUM/BITFIELD;72
2026-07-21;18:04;326;INT16/UINT16_AMBIGUO;200
2026-07-21;18:04;327;UINT16/CONTADOR ou INT16_POSITIVO;69
2026-07-21;18:04;328;INT16/UINT16_AMBIGUO;525
2026-07-21;18:04;341;UINT16/CONTADOR ou INT16_POSITIVO;361
2026-07-21;18:04;343;UINT16/CONTADOR ou INT16_POSITIVO;347
2026-07-21;18:04;354;INT16/UINT16_AMBIGUO;437
2026-07-21;18:04;360;UINT16/CONTADOR ou INT16_POSITIVO;182
2026-07-21;18:04;361;INT16/UINT16_AMBIGUO;504
2026-07-21;18:04;382;INT16/UINT16_AMBIGUO;8704
2026-07-21;18:04;500;INT16/UINT16_AMBIGUO;525
2026-07-21;18:04;501;INT16/UINT16_AMBIGUO;347
2026-07-21;18:04;506;UINT16/CONTADOR ou INT16_POSITIVO;429
2026-07-21;18:04;508;UINT16/CONTADOR ou INT16_POSITIVO;350
2026-07-21;18:04;521;UINT16/CONTADOR ou INT16_POSITIVO;350
2026-07-21;18:04;571;UINT16/CONTADOR ou INT16_POSITIVO;350
2026-07-21;18:04;580;UINT16/CONTADOR ou INT16_POSITIVO;137
2026-07-21;18:04;581;INT16/UINT16_AMBIGUO;104
2026-07-21;18:04;584;BYTE/ENUM/BITFIELD;26
2026-07-21;18:04;586;INT16/UINT16_AMBIGUO;437
2026-07-21;18:04;587;BYTE/ENUM/BITFIELD;72
2026-07-21;18:04;588;UINT16/CONTADOR ou INT16_POSITIVO;69
2026-07-21;18:04;589;INT16/UINT16_AMBIGUO;525
2026-07-21;18:04;590;INT16/UINT16_AMBIGUO;347
2026-07-21;18:04;595;INT16/UINT16_AMBIGUO;361
2026-07-21;18:04;599;INT16/UINT16_AMBIGUO;182
2026-07-21;18:04;977;INT16/UINT16_AMBIGUO;348
2026-07-21;18:04;978;INT16/UINT16_AMBIGUO;524
2026-07-21;18:04;996;UINT16/CONTADOR ou INT16_POSITIVO;142
2026-07-21;18:04;1008;INT16;768
2026-07-21;18:04;1010;INT16;800
2026-07-21;18:04;1050;INT16/UINT16_AMBIGUO;17408
2026-07-21;18:04;1051;UINT16/CONTADOR ou INT16_POSITIVO;144
2026-07-21;18:04;1057;UINT16/CONTADOR ou INT16_POSITIVO;69
2026-07-21;18:04;1121;UINT16/CONTADOR ou INT16_POSITIVO;350
2026-07-21;18:04;1151;UINT16/CONTADOR ou INT16_POSITIVO;350
2026-07-21;18:04;1181;UINT16/CONTADOR ou INT16_POSITIVO;350
2026-07-21;18:04;314;DINT32_ABCD_PALAVRA_2;159
2026-07-21;18:04;315;INT16/UINT16_AMBIGUO;51
2026-07-21;18:04;326;INT16/UINT16_AMBIGUO;0
2026-07-21;18:04;328;INT16/UINT16_AMBIGUO;522
2026-07-21;18:04;354;DINT32_ABCD_PALAVRA_2;435
2026-07-21;18:04;360;INT16/UINT16_AMBIGUO;181
2026-07-21;18:04;361;INT16/UINT16_AMBIGUO;501
2026-07-21;18:04;382;DINT32_ABCD_PALAVRA_2;12032
2026-07-21;18:04;500;INT16/UINT16_AMBIGUO;521
2026-07-21;18:04;506;UINT16/CONTADOR ou INT16_POSITIVO;446
2026-07-21;18:04;580;UINT16/CONTADOR ou INT16_POSITIVO;163
2026-07-21;18:04;581;INT16/UINT16_AMBIGUO;102
2026-07-21;18:04;582;INT16/UINT16_AMBIGUO;52
2026-07-21;18:04;586;INT16/UINT16_AMBIGUO;435
2026-07-21;18:04;589;INT16/UINT16_AMBIGUO;521
2026-07-21;18:04;599;INT16/UINT16_AMBIGUO;180
2026-07-21;18:04;1008;DINT32_ABCD_PALAVRA_2;928
2026-07-21;18:04;1010;INT16;960
2026-07-21;18:04;1016;DINT32_ABCD_PALAVRA_2;322
2026-07-21;18:04;1050;INT16/UINT16_AMBIGUO;0
2026-07-21;18:04;1051;UINT16/CONTADOR ou INT16_POSITIVO;173
2026-07-21;18:04;4;INT16/UINT16_AMBIGUO;15041
2026-07-21;18:04;17;BYTE/ENUM/BITFIELD;176
2026-07-21;18:04;314;DINT32_ABCD_PALAVRA_2;186
2026-07-21;18:04;315;DINT32_CDAB_PALAVRA_1;52
2026-07-21;18:04;328;DINT32_CDAB_PALAVRA_1;520
2026-07-21;18:04;341;DINT32_ABCD_PALAVRA_2;363
2026-07-21;18:04;343;DINT32_ABCD_PALAVRA_2;349
2026-07-21;18:04;354;DINT32_ABCD_PALAVRA_2;434
2026-07-21;18:04;355;BYTE/ENUM/BITFIELD;3
2026-07-21;18:04;356;INT16/UINT16_AMBIGUO;161
2026-07-21;18:04;357;DINT32_CDAB_PALAVRA_1;29
2026-07-21;18:04;361;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:04;381;DINT32_ABCD_PALAVRA_1;8704
2026-07-21;18:04;382;DINT32_CDAB_PALAVRA_1;0
2026-07-21;18:04;500;INT16/UINT16_AMBIGUO;519
2026-07-21;18:04;501;INT16/UINT16_AMBIGUO;349
2026-07-21;18:04;506;DINT32_ABCD_PALAVRA_2;459
2026-07-21;18:04;580;DINT32_ABCD_PALAVRA_2;189
2026-07-21;18:04;581;DINT32_ABCD_PALAVRA_2;105
2026-07-21;18:04;586;DINT32_ABCD_PALAVRA_2;434
2026-07-21;18:04;589;INT16/UINT16_AMBIGUO;519
2026-07-21;18:04;590;INT16/UINT16_AMBIGUO;349
2026-07-21;18:04;595;DINT32_ABCD_PALAVRA_2;363
2026-07-21;18:04;599;DINT32_ABCD_PALAVRA_2;181
2026-07-21;18:04;978;INT16/UINT16_AMBIGUO;518
2026-07-21;18:04;981;INT16/UINT16_AMBIGUO;438
2026-07-21;18:04;996;UINT16/CONTADOR ou INT16_POSITIVO;201
2026-07-21;18:04;1008;DINT32_ABCD_PALAVRA_2;1096
2026-07-21;18:04;1010;INT16;1128
2026-07-21;18:04;1016;DINT32_ABCD_PALAVRA_2;317
2026-07-21;18:04;1050;INT16/UINT16_AMBIGUO;16384
2026-07-21;18:04;1051;DINT32_CDAB_PALAVRA_2;204
2026-07-21;18:04;314;DINT32_ABCD_PALAVRA_2;215
2026-07-21;18:04;315;DINT32_CDAB_PALAVRA_1;51
2026-07-21;18:04;328;DINT32_CDAB_PALAVRA_1;517
2026-07-21;18:04;341;DINT32_CDAB_PALAVRA_1;362
2026-07-21;18:04;343;DINT32_CDAB_PALAVRA_1;348
2026-07-21;18:04;354;DINT32_ABCD_PALAVRA_2;433
2026-07-21;18:04;360;INT16/UINT16_AMBIGUO;179
2026-07-21;18:04;361;DINT32_CDAB_PALAVRA_1;494
2026-07-21;18:04;382;DINT32_CDAB_PALAVRA_1;3328
2026-07-21;18:04;500;INT16/UINT16_AMBIGUO;517
2026-07-21;18:04;501;DINT32_CDAB_PALAVRA_1;348
2026-07-21;18:04;506;DINT32_CDAB_PALAVRA_1;470
2026-07-21;18:04;580;DINT32_ABCD_PALAVRA_2;221
2026-07-21;18:04;581;DINT32_ABCD_PALAVRA_2;104
2026-07-21;18:04;582;INT16/UINT16_AMBIGUO;51
2026-07-21;18:04;586;DINT32_ABCD_PALAVRA_2;433
2026-07-21;18:04;589;DINT32_ABCD_PALAVRA_2;517
2026-07-21;18:04;590;DINT32_CDAB_PALAVRA_1;348
2026-07-21;18:04;595;DINT32_ABCD_PALAVRA_2;362
2026-07-21;18:04;599;UDINT32_ABCD_PALAVRA_2;179
2026-07-21;18:04;1008;DINT32_ABCD_PALAVRA_2;1248
2026-07-21;18:04;1009;INT16/UINT16_AMBIGUO;456
2026-07-21;18:04;1010;INT16;1280
2026-07-21;18:04;1011;INT16/UINT16_AMBIGUO;568
2026-07-21;18:04;1016;DINT32_ABCD_PALAVRA_2;320
2026-07-21;18:04;1050;DINT32_CDAB_PALAVRA_1;1024
2026-07-21;18:04;1051;DINT32_CDAB_PALAVRA_2;231
2026-07-21;18:04;1052;INT16/UINT16_AMBIGUO;102
2026-07-21;18:04;314;DINT32_ABCD_PALAVRA_2;246
2026-07-21;18:04;326;DINT32_CDAB_PALAVRA_1;100
2026-07-21;18:04;328;DINT32_CDAB_PALAVRA_1;516
2026-07-21;18:04;382;DINT32_CDAB_PALAVRA_1;6656
2026-07-21;18:04;500;INT16/UINT16_AMBIGUO;516
2026-07-21;18:04;506;DINT32_CDAB_PALAVRA_1;480
2026-07-21;18:04;525;DINT32_ABCD_PALAVRA_2;1282
2026-07-21;18:04;526;INT16/UINT16_AMBIGUO;3124
2026-07-21;18:04;527;INT16/UINT16_AMBIGUO;371
2026-07-21;18:04;580;DINT32_ABCD_PALAVRA_2;249
2026-07-21;18:04;581;DINT32_ABCD_PALAVRA_2;102
2026-07-21;18:04;589;DINT32_ABCD_PALAVRA_2;516
2026-07-21;18:04;978;INT16/UINT16_AMBIGUO;515
2026-07-21;18:04;996;UINT16/CONTADOR ou INT16_POSITIVO;262
2026-07-21;18:05;1008;DINT32_ABCD_PALAVRA_2;1416
2026-07-21;18:05;1010;INT16;1448
2026-07-21;18:05;1016;DINT32_ABCD_PALAVRA_2;323
2026-07-21;18:05;1050;DINT32_CDAB_PALAVRA_1;17408
2026-07-21;18:05;1051;DINT32_CDAB_PALAVRA_2;262
2026-07-21;18:05;314;DINT32_ABCD_PALAVRA_2;273
2026-07-21;18:05;315;DINT32_CDAB_PALAVRA_1;52
2026-07-21;18:05;328;DINT32_CDAB_PALAVRA_1;515
2026-07-21;18:05;341;DINT32_CDAB_PALAVRA_1;361
2026-07-21;18:05;343;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:05;354;DINT32_ABCD_PALAVRA_2;434
2026-07-21;18:05;355;BYTE/ENUM/BITFIELD;2
2026-07-21;18:05;360;INT16/UINT16_AMBIGUO;178
2026-07-21;18:05;361;DINT32_CDAB_PALAVRA_1;493
2026-07-21;18:05;382;DINT32_CDAB_PALAVRA_1;9984
2026-07-21;18:05;500;INT16/UINT16_AMBIGUO;515
2026-07-21;18:05;501;DINT32_CDAB_PALAVRA_1;349
2026-07-21;18:05;506;DINT32_CDAB_PALAVRA_1;488
2026-07-21;18:05;580;DINT32_ABCD_PALAVRA_2;281
2026-07-21;18:05;581;DINT32_ABCD_PALAVRA_2;105
2026-07-21;18:05;582;INT16/UINT16_AMBIGUO;52
2026-07-21;18:05;586;REAL32_DCBA_PALAVRA_1;434
2026-07-21;18:05;589;DINT32_ABCD_PALAVRA_2;515
2026-07-21;18:05;590;DINT32_CDAB_PALAVRA_1;349
2026-07-21;18:05;595;DINT32_ABCD_PALAVRA_2;363
2026-07-21;18:05;978;INT16/UINT16_AMBIGUO;514
2026-07-21;18:05;981;INT16/UINT16_AMBIGUO;437
2026-07-21;18:05;996;UINT16/CONTADOR ou INT16_POSITIVO;288
2026-07-21;18:05;1008;DINT32_ABCD_PALAVRA_2;1576
2026-07-21;18:05;1009;INT16/UINT16_AMBIGUO;464
2026-07-21;18:05;1010;INT16;1608
2026-07-21;18:05;1011;INT16/UINT16_AMBIGUO;576
2026-07-21;18:05;1016;DINT32_ABCD_PALAVRA_2;328
2026-07-21;18:05;1050;DINT32_CDAB_PALAVRA_1;0
2026-07-21;18:05;1051;DINT32_CDAB_PALAVRA_2;291
2026-07-21;18:05;1052;INT16/UINT16_AMBIGUO;104
2026-07-21;18:05;5;UINT16/CONTADOR ou INT16_POSITIVO;15488
2026-07-21;18:05;314;DINT32_ABCD_PALAVRA_2;304
2026-07-21;18:05;326;DINT32_CDAB_PALAVRA_1;200
2026-07-21;18:05;328;DINT32_CDAB_PALAVRA_1;514
2026-07-21;18:05;341;DINT32_ABCD_PALAVRA_2;362
2026-07-21;18:05;343;DINT32_ABCD_PALAVRA_2;348
2026-07-21;18:05;354;DINT32_ABCD_PALAVRA_2;437
2026-07-21;18:05;355;BYTE/ENUM/BITFIELD;3
2026-07-21;18:05;361;DINT32_CDAB_PALAVRA_1;491
2026-07-21;18:05;382;DINT32_CDAB_PALAVRA_1;13312
2026-07-21;18:05;500;INT16/UINT16_AMBIGUO;514
2026-07-21;18:05;501;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:05;506;DINT32_CDAB_PALAVRA_1;495
2026-07-21;18:05;580;DINT32_ABCD_PALAVRA_2;308
2026-07-21;18:05;586;REAL32_DCBA_PALAVRA_1;437
2026-07-21;18:05;589;DINT32_ABCD_PALAVRA_2;514
2026-07-21;18:05;590;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:05;595;DINT32_ABCD_PALAVRA_2;361
2026-07-21;18:05;599;DINT32_ABCD_PALAVRA_2;178
2026-07-21;18:05;607;INT16/UINT16_AMBIGUO;161
2026-07-21;18:05;608;INT16/UINT16_AMBIGUO;29
2026-07-21;18:05;681;BYTE/ENUM/BITFIELD;197
2026-07-21;18:05;977;DINT32_ABCD_PALAVRA_2;347
2026-07-21;18:05;978;INT16/UINT16_AMBIGUO;513
2026-07-21;18:05;996;DINT32_ABCD_PALAVRA_2;317
2026-07-21;18:05;1008;DINT32_ABCD_PALAVRA_2;1728
2026-07-21;18:05;1010;INT16;1760
2026-07-21;18:05;1016;DINT32_ABCD_PALAVRA_2;329
2026-07-21;18:05;1050;DINT32_CDAB_PALAVRA_1;16384
2026-07-21;18:05;1051;UINT16/CONTADOR ou INT16_POSITIVO;318
2026-07-21;18:05;314;DINT32_ABCD_PALAVRA_2;330
2026-07-21;18:05;315;DINT32_CDAB_PALAVRA_1;51
2026-07-21;18:05;323;BYTE/ENUM/BITFIELD;73
2026-07-21;18:05;328;DINT32_CDAB_PALAVRA_1;513
2026-07-21;18:05;354;DINT32_ABCD_PALAVRA_2;442
2026-07-21;18:05;356;INT16/UINT16_AMBIGUO;128
2026-07-21;18:05;357;INT16/UINT16_AMBIGUO;23
2026-07-21;18:05;381;DINT32_ABCD_PALAVRA_1;8960
2026-07-21;18:05;382;DINT32_CDAB_PALAVRA_1;1280
2026-07-21;18:05;500;INT16/UINT16_AMBIGUO;513
2026-07-21;18:05;501;DINT32_CDAB_PALAVRA_1;348
2026-07-21;18:05;506;DINT32_CDAB_PALAVRA_1;502
2026-07-21;18:05;580;DINT32_ABCD_PALAVRA_2;337
2026-07-21;18:05;581;INT16/UINT16_AMBIGUO;104
2026-07-21;18:05;582;INT16/UINT16_AMBIGUO;51
2026-07-21;18:05;586;REAL32_DCBA_PALAVRA_1;442
2026-07-21;18:05;587;BYTE/ENUM/BITFIELD;73
2026-07-21;18:05;589;DINT32_ABCD_PALAVRA_2;513
2026-07-21;18:05;590;DINT32_CDAB_PALAVRA_1;348
2026-07-21;18:05;595;DINT32_ABCD_PALAVRA_2;362
2026-07-21;18:05;977;DINT32_ABCD_PALAVRA_2;349
2026-07-21;18:05;981;REAL32_BADC_PALAVRA_1;438
2026-07-21;18:05;996;DINT32_CDAB_PALAVRA_1;346
2026-07-21;18:05;314;DINT32_ABCD_PALAVRA_2;359
2026-07-21;18:05;315;DINT32_CDAB_PALAVRA_1;52
2026-07-21;18:05;326;DINT32_CDAB_PALAVRA_1;0
2026-07-21;18:05;328;DINT32_CDAB_PALAVRA_1;512
2026-07-21;18:05;354;DINT32_ABCD_PALAVRA_2;443
2026-07-21;18:05;382;DINT32_CDAB_PALAVRA_1;4608
2026-07-21;18:05;500;INT16/UINT16_AMBIGUO;512
2026-07-21;18:05;506;DINT32_CDAB_PALAVRA_1;508
2026-07-21;18:05;525;DINT32_ABCD_PALAVRA_2;1281
2026-07-21;18:05;526;INT16/UINT16_AMBIGUO;3126
2026-07-21;18:05;580;DINT32_ABCD_PALAVRA_2;363
2026-07-21;18:05;582;INT16/UINT16_AMBIGUO;52
2026-07-21;18:05;586;REAL32_DCBA_PALAVRA_1;443
2026-07-21;18:05;589;DINT32_ABCD_PALAVRA_2;512
2026-07-21;18:05;1008;DINT32_ABCD_PALAVRA_2;2024
2026-07-21;18:05;1010;REAL32_DCBA_PALAVRA_1;2056
2026-07-21;18:05;1016;DINT32_ABCD_PALAVRA_2;574
2026-07-21;18:05;1050;INT16/UINT16_AMBIGUO;17408
2026-07-21;18:05;1051;UINT16/CONTADOR ou INT16_POSITIVO;372
2026-07-21;18:05;2;BYTE/ENUM/BITFIELD;130
2026-07-21;18:05;4;REAL32_BADC_PALAVRA_2;31429
2026-07-21;18:05;6;REAL32_ABCD_PALAVRA_2;28993
2026-07-21;18:05;7;REAL32_ABCD_PALAVRA_2;288
2026-07-21;18:05;15;INT16/UINT16_AMBIGUO;257
2026-07-21;18:05;18;INT16/UINT16_AMBIGUO;11629
2026-07-21;18:05;314;DINT32_ABCD_PALAVRA_2;388
2026-07-21;18:05;316;BYTE/ENUM/BITFIELD;27
2026-07-21;18:05;323;BYTE/ENUM/BITFIELD;99
2026-07-21;18:05;326;DINT32_CDAB_PALAVRA_1;200
2026-07-21;18:05;354;DINT32_ABCD_PALAVRA_2;594
2026-07-21;18:05;382;DINT32_CDAB_PALAVRA_1;8192
2026-07-21;18:06;500;DINT32_CDAB_PALAVRA_1;511
2026-07-21;18:06;506;DINT32_CDAB_PALAVRA_1;513
2026-07-21;18:06;580;DINT32_ABCD_PALAVRA_2;391
2026-07-21;18:06;581;INT16/UINT16_AMBIGUO;101
2026-07-21;18:06;582;INT16/UINT16_AMBIGUO;51
2026-07-21;18:06;584;BYTE/ENUM/BITFIELD;27
2026-07-21;18:06;586;REAL32_DCBA_PALAVRA_1;776
2026-07-21;18:06;587;BYTE/ENUM/BITFIELD;129
2026-07-21;18:06;589;DINT32_ABCD_PALAVRA_2;511
2026-07-21;18:06;599;DINT32_ABCD_PALAVRA_2;177
2026-07-21;18:06;977;DINT32_ABCD_PALAVRA_2;348
2026-07-21;18:06;978;DINT32_CDAB_PALAVRA_1;511
2026-07-21;18:06;996;DINT32_CDAB_PALAVRA_1;401
2026-07-21;18:06;501;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:06;506;DINT32_CDAB_PALAVRA_1;517
2026-07-21;18:06;580;DINT32_ABCD_PALAVRA_2;418
2026-07-21;18:06;581;INT16/UINT16_AMBIGUO;102
2026-07-21;18:06;586;DINT32_ABCD_PALAVRA_2;907
2026-07-21;18:06;587;REAL32_DCBA_PALAVRA_2;151
2026-07-21;18:06;590;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:06;595;DINT32_ABCD_PALAVRA_2;361
2026-07-21;18:06;607;INT16/UINT16_AMBIGUO;128
2026-07-21;18:06;608;INT16/UINT16_AMBIGUO;23
2026-07-21;18:06;981;REAL32_BADC_PALAVRA_1;437
2026-07-21;18:06;996;DINT32_CDAB_PALAVRA_1;430
2026-07-21;18:06;314;DINT32_ABCD_PALAVRA_2;443
2026-07-21;18:06;315;DINT32_CDAB_PALAVRA_1;51
2026-07-21;18:06;323;BYTE/ENUM/BITFIELD;154
2026-07-21;18:06;326;DINT32_CDAB_PALAVRA_1;0
2026-07-21;18:06;328;DINT32_CDAB_PALAVRA_1;511
2026-07-21;18:06;341;DINT32_ABCD_PALAVRA_2;363
2026-07-21;18:06;343;DINT32_ABCD_PALAVRA_2;349
2026-07-21;18:06;354;DINT32_ABCD_PALAVRA_2;924
2026-07-21;18:06;361;DINT32_CDAB_PALAVRA_1;490
2026-07-21;18:06;382;DINT32_CDAB_PALAVRA_1;14848
2026-07-21;18:06;501;DINT32_CDAB_PALAVRA_1;349
2026-07-21;18:06;506;DINT32_CDAB_PALAVRA_1;521
2026-07-21;18:06;580;DINT32_ABCD_PALAVRA_2;449
2026-07-21;18:06;581;INT16/UINT16_AMBIGUO;104
2026-07-21;18:06;586;DINT32_ABCD_PALAVRA_2;924
2026-07-21;18:06;587;DINT32_CDAB_PALAVRA_2;154
2026-07-21;18:06;590;DINT32_CDAB_PALAVRA_1;349
2026-07-21;18:06;595;DINT32_ABCD_PALAVRA_2;363
2026-07-21;18:06;599;DINT32_ABCD_PALAVRA_2;178
2026-07-21;18:06;977;DINT32_ABCD_PALAVRA_2;349
2026-07-21;18:06;978;DINT32_CDAB_PALAVRA_1;510
2026-07-21;18:06;981;REAL32_BADC_PALAVRA_1;438
2026-07-21;18:06;996;DINT32_CDAB_PALAVRA_1;456
2026-07-21;18:06;435;INT16/UINT16_AMBIGUO;105
2026-07-21;18:06;500;DINT32_CDAB_PALAVRA_1;510
2026-07-21;18:06;501;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:06;506;DINT32_CDAB_PALAVRA_1;525
2026-07-21;18:06;580;DINT32_ABCD_PALAVRA_2;476
2026-07-21;18:06;581;INT16/UINT16_AMBIGUO;102
2026-07-21;18:06;586;DINT32_ABCD_PALAVRA_2;894
2026-07-21;18:06;587;DINT32_CDAB_PALAVRA_2;149
2026-07-21;18:06;589;DINT32_ABCD_PALAVRA_2;510
2026-07-21;18:06;590;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:06;595;DINT32_ABCD_PALAVRA_2;361
2026-07-21;18:06;599;BYTE/ENUM/BITFIELD;176
2026-07-21;18:06;1008;DINT32_ABCD_PALAVRA_2;2664
2026-07-21;18:06;1009;INT16/UINT16_AMBIGUO;456
2026-07-21;18:06;1010;REAL32_DCBA_PALAVRA_1;2696
2026-07-21;18:06;1011;REAL32_BADC_PALAVRA_1;568
2026-07-21;18:06;1016;DINT32_ABCD_PALAVRA_2;643
2026-07-21;18:06;1051;UINT16/CONTADOR ou INT16_POSITIVO;488
2026-07-21;18:06;1052;INT16/UINT16_AMBIGUO;102
2026-07-21;18:06;4;REAL32_CDAB_PALAVRA_1;31425
2026-07-21;18:06;7;REAL32_BADC_PALAVRA_2;256
2026-07-21;18:06;18;INT16/UINT16_AMBIGUO;11565
2026-07-21;18:06;314;DINT32_ABCD_PALAVRA_2;501
2026-07-21;18:06;315;DINT32_CDAB_PALAVRA_1;52
2026-07-21;18:06;323;REAL32_DCBA_PALAVRA_1;145
2026-07-21;18:06;328;DINT32_CDAB_PALAVRA_1;510
2026-07-21;18:06;338;BYTE/ENUM/BITFIELD;13
2026-07-21;18:06;341;DINT32_CDAB_PALAVRA_1;362
2026-07-21;18:06;343;DINT32_CDAB_PALAVRA_1;348
2026-07-21;18:06;354;DINT32_ABCD_PALAVRA_2;872
2026-07-21;18:06;356;INT16/UINT16_AMBIGUO;213
2026-07-21;18:06;357;DINT32_CDAB_PALAVRA_1;3
2026-07-21;18:06;360;INT16/UINT16_AMBIGUO;177
2026-07-21;18:06;361;DINT32_CDAB_PALAVRA_1;488
2026-07-21;18:06;381;DINT32_ABCD_PALAVRA_1;9216
2026-07-21;18:06;382;DINT32_CDAB_PALAVRA_1;6144
2026-07-21;18:06;501;DINT32_CDAB_PALAVRA_1;348
2026-07-21;18:06;506;DINT32_CDAB_PALAVRA_1;529
2026-07-21;18:06;525;DINT32_ABCD_PALAVRA_2;1272
2026-07-21;18:06;526;INT16/UINT16_AMBIGUO;3145
2026-07-21;18:06;527;INT16/UINT16_AMBIGUO;364
2026-07-21;18:06;528;DINT32_CDAB_PALAVRA_1;138
2026-07-21;18:06;580;DINT32_ABCD_PALAVRA_2;502
2026-07-21;18:06;586;DINT32_ABCD_PALAVRA_2;872
2026-07-21;18:06;587;DINT32_CDAB_PALAVRA_2;145
2026-07-21;18:06;590;DINT32_CDAB_PALAVRA_1;348
2026-07-21;18:06;595;DINT32_ABCD_PALAVRA_2;362
2026-07-21;18:06;596;BYTE/ENUM/BITFIELD;13
2026-07-21;18:06;599;BYTE/ENUM/BITFIELD;177
2026-07-21;18:06;607;INT16/UINT16_AMBIGUO;213
2026-07-21;18:06;608;INT16/UINT16_AMBIGUO;3
2026-07-21;18:06;1008;DINT32_ABCD_PALAVRA_2;2816
2026-07-21;18:06;1009;INT16/UINT16_AMBIGUO;472
2026-07-21;18:06;1010;REAL32_DCBA_PALAVRA_1;2848
2026-07-21;18:06;1011;INT16/UINT16_AMBIGUO;584
2026-07-21;18:06;1016;DINT32_ABCD_PALAVRA_2;750
2026-07-21;18:06;1050;INT16/UINT16_AMBIGUO;0
2026-07-21;18:06;1051;UINT16/CONTADOR ou INT16_POSITIVO;515
2026-07-21;18:06;1052;INT16/UINT16_AMBIGUO;105
2026-07-21;18:07;314;DINT32_ABCD_PALAVRA_2;527
2026-07-21;18:07;315;DINT32_CDAB_PALAVRA_1;51
2026-07-21;18:07;323;REAL32_DCBA_PALAVRA_1;166
2026-07-21;18:07;326;DINT32_CDAB_PALAVRA_1;100
2026-07-21;18:07;328;DINT32_CDAB_PALAVRA_1;509
2026-07-21;18:07;341;DINT32_CDAB_PALAVRA_1;361
2026-07-21;18:07;343;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:07;354;DINT32_ABCD_PALAVRA_2;1001
2026-07-21;18:07;355;BYTE/ENUM/BITFIELD;2
2026-07-21;18:07;360;INT16/UINT16_AMBIGUO;176
2026-07-21;18:07;361;DINT32_CDAB_PALAVRA_1;487
2026-07-21;18:07;382;DINT32_CDAB_PALAVRA_1;9472
2026-07-21;18:07;500;INT16/UINT16_AMBIGUO;509
2026-07-21;18:07;501;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:07;506;DINT32_CDAB_PALAVRA_1;532
2026-07-21;18:07;580;DINT32_ABCD_PALAVRA_2;533
2026-07-21;18:07;581;INT16/UINT16_AMBIGUO;101
2026-07-21;18:07;586;DINT32_ABCD_PALAVRA_2;1001
2026-07-21;18:07;587;DINT32_CDAB_PALAVRA_2;166
2026-07-21;18:07;589;DINT32_ABCD_PALAVRA_2;509
2026-07-21;18:07;590;DINT32_CDAB_PALAVRA_1;347
2026-07-21;18:07;595;DINT32_ABCD_PALAVRA_2;361
2026-07-21;18:07;599;BYTE/ENUM/BITFIELD;176
2026-07-21;18:07;977;DINT32_ABCD_PALAVRA_2;348
2026-07-21;18:07;978;DINT32_CDAB_PALAVRA_1;509
2026-07-21;18:07;996;DINT32_CDAB_PALAVRA_1;540
2026-07-21;18:07;1008;DINT32_ABCD_PALAVRA_2;2968
2026-07-21;18:07;1009;INT16/UINT16_AMBIGUO;464
2026-07-21;18:07;1010;INT16/UINT16_AMBIGUO;3000
2026-07-21;18:07;1011;INT16/UINT16_AMBIGUO;576
2026-07-21;18:07;1016;DINT32_ABCD_PALAVRA_2;885
2026-07-21;18:07;1050;INT16/UINT16_AMBIGUO;16384
2026-07-21;18:07;1051;UINT16/CONTADOR ou INT16_POSITIVO;543
2026-07-21;18:07;1052;INT16/UINT16_AMBIGUO;104
2026-07-21;18:07;314;DINT32_ABCD_PALAVRA_2;556
2026-07-21;18:07;323;REAL32_DCBA_PALAVRA_1;183
